Tumor_Barcode	PGA	PGA_Subclonal	PGA_TETRA	PGA_LOH	PGA_Haploid_LOH	MCN	MCN_WGD	MCN_CHR	DPClust_Mutations	ASCAT_Purity	ASCAT_Ploidy	BB_Purity	BB_Ploidy	CCUBE_Purity	GOF	High_Purity	WGD_MP2_Number	WGD_MP2_Ratio	WGD_EVEN_Ratio	nWGD_CCF_MCluster	nWGD_CCF_MCluster_Detail	nWGD_Substantial_Segment	nWGD_Substantial_Segment_Detail	Super_Cluster_1	Super_Cluster_5	Super_Cluster_10	Homozoygous_Deletion	Homozoygous_Deletion2	Homozoygous_Deletion_Detail	DPCLUST_Detail
NSLC-1112-T01	0.7746681537235026	0.07533419246655967	0.22499726245362314	0.31614817941651163	0.14824943838760166	0.7522889718317165	WGD	18	33736	0.27	3.16280533543369	0.27891	2.96802173631917	0.6498860495304255	0.72907361079286	""	1046	0.08221797323135756	0.4288084232354941	0	""	2	chr7:14.51|chr12:12.7	3	2	2	0	N	chr13:1:0.17	C2|2.45|702; C3|1.68|4006; C4|1.41|7403; C5|0.99|21357
NSLC-1113-T01	0.7644937194575857	0.24180215790508372	0.010018367913754447	0.32570744496461523	0.2402792154069684	0.7341814975915689	WGD	19	91974	0.34	2.73651737600298	0.32606	2.72422704112604	0.4915102059932233	0.68085981305349	""	511	0.29158512720156554	0.2921740874698015	0	""	1	chr20:40.92	0	0	0	0	N	chr22:1:1.12	C4|0.99|91249
NSLC-1114-T01	0.8174384361247653	0.2189508458284566	0.2843404432117723	0.18938296582926123	0.16899280792798133	0.8116094350366747	WGD	20	21335	0.32	3.00587802070748	0.33216	2.97586171178492	0.6225686604081693	0.505040135401689	""	512	0.541015625	0.4812742692076457	0	""	2	chr5:47.09|chr21:33.46	0	0	0	0	N	chr9:1:1.64	C2|0.99|21125
NSLC-1115-T01	0.7662387207034589	0.5539146168273501	0.06894092369938616	0.3692662355110816	0.21556559925898258	0.6380777018593871	WGD	14	106900	0.55	2.50349161943429	0.5379	2.42249824775227	0.6743926683654642	0.232091841072585	""	5564	0.45956146657081237	0.3001462251519865	0	""	12	chr3:66.7|chr6:28.77|chr8:83.16|chr10:86.4|chr12:31.76|chr13:28.56|chr13:55.41|chr14:29.59|chr17:10.57|chr17:45.61|chr18:35.37|chr20:28.86	0	0	0	0	N	chr16:1:2.26	C2|0.99|94567; C5|0.31|11024
NSLC-1116-T01	0.002997768341689294	0.002997768341689294	0	0.002997768341689294	0	0	nWGD	0	5383	1	2.01399609600815	0.992	1.98509508919965	0.15533764915404247	0.00138351727824419	BB_Purity|ASCAT_Purity	0		0	0	""	0	""	1	0	0	0	N	""	C1|1.12|111; C3|0.12|5205
NSLC-1117-T01	0.8856864097340119	0.3272924882994201	0.12197508812310118	0.16535454237578662	0.09508312462034238	0.8781738557980492	WGD	20	40751	0.4	3.21410073533392	0.3968	3.10342487595535	0.5266024468242256	0.60715673332494	""	2729	0.5152070355441554	0.276643329615896	0	""	1	chr9:37.57	0	0	0	0	N	chr9:1:4.83	C3|0.98|35451; C4|0.42|4960
NSLC-1118-T01	0.8839836280267541	0.5066131700642627	0.10851367855380217	0.49708575876016525	0.39368618532508726	0.8187201397940687	WGD	19	49032	0.25	2.62150262731377	0.242	2.71180632224773	0.2328768278405685	0.374968262384542	""	1713	0.31465265615878574	0.564335084819959	0	""	14	chr1:105.66|chr2:197.27|chr3:21.29|chr6:28.72|chr6:30.18|chr8:99.06|chr9:76.48|chr10:86.6|chr17:55.56|chr18:50.48|chr19:24.19|chr19:34.16|chr20:28.76|chr20:32	0	0	0	0	N	""	C3|1|48783
NSLC-1119-T01	0.0013157791295249268	0.0010065219019386661	0	0.0013076038295050335	9.983466019187729e-4	0.0010065219019386661	nWGD	0	2711	1	2.00124784342945	0.914	2.00034955805391	0.17747902050961384	0.00112525028544952	|ASCAT_Purity	0		0.0010393009612217677	0	""	0	""	1	0	0	0	N	""	C1|1.70|115; C3|0.13|2577
NSLC-1120-T01	0.8066555347027048	3.668206753735416e-4	0.05609881134525535	0.36041981510992743	0.27428153827599955	0.7876257541682095	WGD	17	84165	0.42	2.81628548803898	0.42504	2.70710849678124	0.5859685847580688	0.994418516884731	""	0		0.36615944507005443	0	""	0	""	0	0	0	0	N	""	C3|0.96|82444
NSLC-1121-T01	0.946108255666816	0.2700251713435523	0.031897884522412476	0.26764329969454204	0.05779613113213651	0.9446643152072738	WGD	22	170117	0.25	4.61772229434566	0.24725	4.55395781761546	0.2844420389368219	0.697589263263767	""	839	0.2932061978545888	0.24679751486754337	0	""	8	chr2:79.62|chr2:15.45|chr5:28.12|chr5:13.83|chr5:19.14|chr7:12.21|chr15:15.76|chr18:48.37	0	0	0	0	N	""	C2|1|169515
NSLC-1122-T01	0.9449826729517815	0.043502039579094175	0.24951215730173795	0.21155165496291517	0.18943295188975556	0.9378049897950628	WGD	22	77716	0.25	3.97063654776517	0.2605	3.67558871428204	0.3605481633493556	0.939102830560365	""	26	0.23076923076923078	0.5085762772904492	0	""	0	""	0	0	0	0	N	chrX:1:2.77	C3|1|77377
NSLC-1123-T01	0.19792141556994974	0.0921620826884557	0	0.05562651907354364	0.017785942932102557	0.16039941317290196	nWGD	1	48925	0.61	1.97264162734048	0.61	2.03401315113234	0.7617894231887932	0.338056397198274	""	0		0.01893449810010063	0	""	4	chr1:17.66|chr6:28.73|chr6:33.96|chr21:33.41	0	0	0	0	N	""	C2|0.98|45663; C5|0.28|2716
NSLC-1124-T01	0.9223278055498093	0.07645556383515302	0.15911741891007658	0.42920205296486946	0.2826786877657872	0.8936056952807415	WGD	21	66262	0.9	3.19120850080155	0.909	3.00112182403043	0.9176728266530239	0.902268817403208	""	1374	0.48398835516739447	0.5322458538570386	0	""	0	""	0	0	0	0	N	chr2:1:0.18	C4|0.99|63715; C5|0.73|1001
NSLC-1125-T01	0.9491350206666082	0.5034229268835845	0.5460250938955851	0.12612514227392468	0.055026513130312	0.9361064077377557	WGD	22	33048	0.62	3.67112491084598	0.61876	3.58567621314947		0.30633057234946	""	12303	0.5630334064862229	0.6452425563468175	0	""	2	chr15:84.88|chr20:28.58	0	0	0	0	N	chr2:1:0.2	C4|0.99|31954; C5|0.35|868
NSLC-1126-T01	0.8885339884004416	0.3043239070674829	0.27012726638827844	0.18738238914921868	0.11290284631717144	0.8794531726860073	WGD	20	37338	0.51	3.80378298208681	0.52632	3.59282418481394	0.6195099508597413	0.629715185801304	""	6182	0.7020381753477839	0.4501125700508899	0	""	3	chr2:23.04|chr2:29.84|chr13:56.82	0	0	0	0	N	""	C3|0.98|36409; C4|0.38|593
NSLC-1127-T01	0.33596429970382696	0.232311690212813	0	0.13513968353020248	0.04273524292286405	0.2669181334784699	nWGD	6	5953	0.3	2.16491290457131	0.2856	2.11085578096188	0.45120065437652124	0.166172377757912	""	0		0.04856214763889602	1	nMut = 1201; Ratio = 0.2	4	chr4:189.96|chr12:39.12|chr12:48.51|chr15:84.88	0	0	0	0	Y	chr1:1:0.19|chr9:3:15.43|chrX:1:1.22	C2|1.05|4710; C3|0.54|1201
NSLC-1128-T01	0.5308679860935391	0.04634064225027565	0	0.35007651867253514	0.090402613011208	0.30816638746808983	nWGD	7	86248	0.16	2.05823467225764	0.16512	1.9819110615503	0.26882001172945946	0.846831809884194	""	0		0.12020915201022088	0	""	2	chr12:133.23|chr20:32.78	0	0	0	0	N	chr13:1:2.75|chrX:1:2.55	C2|1.1|85897
NSLC-1129-T01	0.9520432497357126	0	0	0.0026332010407888753	0	0.9520432497357126	WGD	22	24259	0.1	4.78565004657196	0.1032	4.87171788840859		0.99994023383512	""	0		0.0013648346053070257	0	""	0	""	1	1	1	0	N	""	C1|1.1|24191
NSLC-1130-T01	0.0011709322496838664	0.0011709322496838664	0	0.0011528981722744285	1.838816417850926e-4	2.0191571919453056e-4	nWGD	0	106	1	2.0083101106264	0.911	1.99098835668088	0.513318268728784	0.017397198373249	|ASCAT_Purity	0		1.9114670451937874e-4	0	""	0	""	0	0	0	0	N	""	C2|0.16|85
NSLC-1131-T01	0.8102956336819882	0.4675421053337242	0.16560405462646482	0.23767006986098538	0.16149203628911143	0.771177107571632	WGD	18	185365	0.4	2.86167839976964	0.38	2.94166598814544	0.5514778369311959	0.375961285507149	""	36729	0.3303111982357265	0.3602569269828264	1	nMut = 13883; Ratio = 0.07	9	chr11:10.47|chr11:26.34|chr14:11.86|chr15:40.87|chr15:23.16|chr16:18.75|chr17:32.98|chr20:13.77|chr22:25.08	0	0	0	0	N	chr1:1:0.18|chr8:2:0.78	C3|1.02|169962; C4|0.47|13883
NSLC-1132-T01	0.9207391553513062	0.10502490092246984	0.18394843896712204	0.2311197760819829	0.1639915695321152	0.9207391553513062	WGD	21	36572	0.57	3.30155830874738	0.57798	3.27305259303489	0.615978534047103	0.850197327517131	""	733	0.1582537517053206	0.4184120769087682	0	""	0	""	0	0	0	0	N	""	C2|0.99|34381; C4|0.39|1720
NSLC-1133-T01	0.003695712826130462	0.003682525702676828	0	0.003682525702676828	0	1.3187123453634123e-5	nWGD	0	23718	1	2.04783755099049	0.999	1.99383933035492	0.16656668430419777	3.01104009431504e-4	BB_Purity|ASCAT_Purity	0		0	0	""	0	""	1	1	0	0	N	""	C1|1.45|1448; C3|0.14|22098
NSLC-1134-T01	0.004499457791939214	0.003040461694753844	0	0.00411018147627958	0.0012344216073775004	0.0016236979230371343	nWGD	0	73	1	1.99971120525615	0.957	2.00032910058408	0.424790282278399	0.0881780851523665	BB_Purity|ASCAT_Purity	0		0.0012929308260138423	0	""	0	""	0	0	0	0	N	""	C3|0.16|60
NSLC-1135-T01	0.8387189692068622	0.2873713292594215	0.16473602165974785	0.21256129790667985	0.17599480978639984	0.8351259808480894	WGD	20	285163	0.44	3.21129154508022	0.44528	3.13015953119137	0.6296135466565498	0.56783862582165	""	18932	0.5127825903232622	0.3990290928799805	0	""	2	chr6:12.99|chr14:17.48	0	0	0	0	N	""	C2|1|283140
NSLC-1136-T01	0.7850188936352153	0.41040326656216636	0.1771598098653111	0.2676083811130588	0.21429912376929866	0.7531038413133752	WGD	17	211064	0.38	2.9725716157127	0.39444	2.87856397075525	0.5773586505612321	0.367654178017826	""	29092	0.44620514230716346	0.4424522112226042	1	nMut = 10962; Ratio = 0.05	10	chr1:120.78|chr1:17.67|chr5:22.25|chr7:13.5|chr7:21.52|chr8:15|chr11:42.51|chr11:21.41|chr12:39.96|chr20:12.41	0	0	0	0	Y	chr9:5:11.53	C3|1.00|198933; C4|0.46|10962
NSLC-1137-T01	0.1819257552805141	8.108431562078004e-4	0	0.13138703000869287	0	0.06164670719085623	nWGD	0	4462	0.12	1.89368460790184	0.1194	1.94701646420061	0.183088792603504	0.889149855687736	""	0		0.00844954203266008	0	""	1	chr18:59.68	1	1	1	0	N	chr1:1:0.23|chrX:1:2.46	C3|1.2|4428
NSLC-1138-T01	0.8521490768796887	0.5741839555102677	0.17407228558677612	0.16572866704729347	0.13685695294042352	0.8517427045730795	WGD	21	85872	0.33	3.41306805020429	0.33066	3.28471477088765	0.5268711423882316	0.2879531525052	""	14162	0.4545261968648496	0.33805884461716784	0	""	10	chr2:21.91|chr3:31.22|chr6:20.89|chr6:15.48|chr7:62.51|chr9:24.93|chr9:10.53|chr16:17.15|chr17:51.45|chr18:21.65	0	0	0	0	N	""	C3|1|84848
NSLC-1139-T01	0.4874856142771809	0.23753114242699172	0.03671695343192935	0.32046021609027864	3.3797616890444206e-4	0.1729492813117196	nWGD	4	101606	0.17	1.67562813743732	0.16218	1.80606860774079	0.28187023349701634	0.446339619673506	""	6244	0.49343369634849454	0.07041258214100474	0	""	7	chr2:29.91|chr5:45.91|chr5:39.83|chr5:21.84|chr5:52.08|chr8:43.61|chr19:23.97	0	0	0	3	Y	chr17:1:22.6|chr19:1:3.27|chr2:1:2.93|chr22:1:35.32|chr4:1:2.47|chr8:1:43.61	C3|1.1|100437
NSLC-1140-T01	0.8414227608189767	0.005240737747338139	0.15817393574235472	0.36089429485874197	0.24229568912207344	0.84007142588218775	WGD	19	25287	0.22	2.88767221832505	0.21076	2.92415711524954	0.45222882161578803	0.989248450158349	""	0		0.46666220262958114	0	""	0	""	0	0	0	0	N	chr11:1:0.15	C2|1.1|25114
NSLC-1141-T01	0.9220040047686625	0.15460597867467843	0.15107244211051934	0.2922146498258445	0.23710192804551844	0.8857971668927694	WGD	21	8572	0.96	3.23824619284646	0.96832	2.91722138010111	0.9495848115111136	0.816285211496197	BB_Purity|ASCAT_Purity	164	0.1524390243902439	0.44544141328144266	0	""	0	""	0	0	0	0	N	chr7:1:0.1	C1|1.00|7100; C2|0.73|485; C3|0.45|263; C4|0.25|576
NSLC-1142-T01	0.0017569027220848894	0.0017569027220848894	0	0	0	0.0017569027220848894	nWGD	0	303	1	2.00258327755498	0.95	1.99797843490842	0.4217532834654544	0.00175495089357591	|ASCAT_Purity	0		0	0	""	0	""	0	0	0	0	N	""	C1|0.72|20; C3|0.13|269
NSLC-1143-T01	0.9133596796510948	0.15590701250156738	0.19053413563628133	0.46617541149375474	0.2879144637189681	0.8940353701837102	WGD	21	69208	0.15	2.97702436252717	0.1563	2.79557848126007	0.23527953761200868	0.795227367745968	""	3158	0.2615579480683977	0.5751733576641098	0	""	3	chr8:101.15|chr12:133.24|chr17:54.58	1	1	1	0	N	chr20:2:3.33|chr21:1:2.5|chr9:1:1.29	C3|1.1|69063
NSLC-1144-T01	0.0035019424939281823	0.0031151002639364864	0	0.0035019424939281823	0	0	nWGD	0	81	1	2.01383257426807	0.945	1.98539194664945	0.4577889676690381	0.00269095425377769	|ASCAT_Purity	0		0	0	""	0	""	0	0	0	0	N	""	C4|0.13|53
NSLC-1145-T01	0.9073253589741925	0.002710366565155509	0.01596986493699672	0.6665307654052782	0.30773222665445255	0.8871405651381078	WGD	21	134465	0.54	2.89013718449566	0.54324	2.83880166072726	0.6420869406361803	0.997498731850042	""	6	0.3333333333333333	0.4224664963024562	0	""	0	""	0	0	0	0	N	chr19:1:0.05|chr4:2:1.11	C2|0.98|132919
NSLC-1146-T01	0.7771845787402585	0.14014478999618699	0.026692078126731144	0.4673393707904682	0.27139068605122724	0.6948215111240557	WGD	15	27049	0.12	2.27325714905447	0.114	2.40578296084318	0.2110758155941768	0.823060901292299	""	0		0.38324887039375627	0	""	5	chr3:43.65|chr5:35.66|chr5:37.44|chr9:19.54|chrX:25.49	1	1	1	3	Y	chr1:1:15.62|chr16:1:36.22|chr19:1:14.36|chr5:1:8.96	C2|1.2|26948
NSLC-1147-T01	0.25711855257932625	0	0	0.10018066974783327	0.04089558182849546	0.19930891257455133	nWGD	2	51861	0.18	2.06251389939133	0.17694	2.05598119054896	0.2973536357756261	0.814669943916654	""	0		0.04276789971870153	0	""	0	""	1	1	1	0	N	""	C2|1.1|51673
NSLC-1148-T01	0.8917690479052206	0.03601953640983151	0.39644618142918675	0.1724388478428082	0.14977733357874723	0.871118747880788	WGD	20	10265	0.27	3.5176986569489	0.28188	3.30947616294584	0.5371198916489375	0.970056897641717	""	0		0.5739021451711044	0	""	0	""	0	0	0	0	N	""	C3|1|10195
NSLC-1149-T01	0.2766643683188979	0.23805938771256066	0	0.18518563865998539	0.07044438009866208	0.162923372532392	nWGD	2	29598	0.45	2.15884609103407	0.4293	2.07219042778709	0.5684932430651476	0.0438258466471953	""	0		0.07433049903982285	0	""	4	chr1:120.71|chr3:97.71|chr12:101.58|chr22:35.59	0	0	0	0	N	""	C3|1.06|26839; C4|0.63|1254; C5|0.36|1354
NSLC-1150-T01	0.0016547504283373384	0.0011187948859805855	0	0.001120129493969708	0	0.00053462093436763055	nWGD	0	345	1	2.00806169504971	0.945	1.99625606569327	0.14710529130328745	3.79410849562804e-4	|ASCAT_Purity	0		0	0	""	0	""	1	1	1	0	N	""	C1|1.45|39; C2|0.15|295
NSLC-1151-T01	0.0023194474677568537	0.00218585936456419	0	0.00218585936456419	0	1.3358810319266329e-4	nWGD	0	77	1	2.01462318774179	0.95	1.98510611467577	0.6102899468551242	0.105670103092784	|ASCAT_Purity	0		0	0	""	0	""	0	0	0	0	N	""	C4|0.17|53
NSLC-1152-T01	0.8044535936075237	0.07681899898486384	0.12763029347711072	0.2655117721360288	0.2056864959809228	0.7897504528694994	WGD	17	17149	0.14	3.02371481587764	0.14238	2.93356242883215	0.24802415639870118	0.807119848843934	""	251	0.3107569721115538	0.3951739963936931	0	""	0	""	1	1	1	0	N	""	C2|1.2|17071
NSLC-1153-T01	0.260439445777796	0.05202019367835312	0	0.2218461931652501	0	0.03859325261254592	nWGD	0	30551	0.63	1.70517779013394	0.64134	1.63016782010066	0.7050553463985665	0.307102589872132	""	0		5.596236457817105e-4	0	""	0	""	0	0	0	0	N	chr1:1:0.23|chr5:1:1.3|chrX:1:2.75	C2|0.98|17140; C4|0.43|2350; C5|0.23|10917
NSLC-1154-T01	0.0029201403671465604	0.0029201403671465604	0	0.0028798516928228604	0	4.028867432370006e-5	nWGD	0	1687	1	2.00218189588909	0.95	1.99810525551398	0.22190234133628695	0.0213380751278062	|ASCAT_Purity	0		0	0	""	0	""	0	0	0	0	N	""	C2|0.13|1671
NSLC-1155-T01	0.503560750070493	0.13456941008556	0	0.0949004940962527	0	0.3815180613320037	nWGD	7	5450	0.24	2.29971043131336	0.2292	2.38511657036077	0.25196477894982233	0.585193722969115	""	0		2.1424426763133063e-4	0	""	2	chr5:131.15|chr8:100.33	0	0	0	1	Y	chr17:1:22.59	C1|1.07|1434; C2|0.77|3992
NSLC-1156-T01	0.9498700348861937	0.25838297660560333	0.07415196804894074	0.2621334427940522	0.1136049398585327	0.9498700348861937	WGD	22	207558	0.39	4.14301967020763	0.39507	3.98056089614478		0.7333095803428	""	11770	0.2960917587085811	0.31333314216310215	0	""	5	chr7:45.53|chr7:31.28|chr7:15.77|chr9:65.76|chr11:65.6	0	0	0	0	N	""	C3|0.98|206490
NSLC-1157-T01	0.4442289909159916	0.11691484280195105	0.018306517265210685	0.28888655454423096	0.09847596665028827	0.2609904388774094	nWGD	5	35969	0.14	1.8530618066823	0.14644	2.0664201937511	0.23965123662379625	0.47718995591336	""	1108	0.45306859205776173	0.1265191913030354	0	""	11	chr1:120.71|chr1:105.7|chr4:154.43|chr5:46.4|chr5:131.11|chr8:43.81|chr9:58.01|chr11:29.25|chr11:28.84|chr14:65.11|chr15:77.18	1	1	1	0	N	chr15:1:3|chr9:1:2.23	C3|1.1|35778
NSLC-1158-T01	0.7921550759443389	0.08291298010658932	0.17062839384472506	0.1772206080939946	0.1453848430345283	0.7794951320377075	WGD	19	129425	0.11	2.82537098344808	0.10461	2.95509423125449	0.23282859106333853	0.879695739691874	""	5814	0.46680426556587545	0.3615278456823079	0	""	4	chr7:96.04|chr8:15.54|chr10:62.26|chr10:25.2	1	1	1	0	N	""	C1|1.3|129098
NSLC-1159-T01	0.9465959875759676	0.01883146655252449	0.0270125829171648	0.7306688483207001	0.008355393141944917	0.9465959875759676	WGD	22	27566	0.12	4.11555899908536	0.11904000000000001	4.18399365639404	0.2646918412171777	0.970299824650692	""	0		0.5794697235295916	0	""	1	chr5:46.42	0	0	0	0	N	""	C2|1.1|27425
NSLC-1160-T01	0.0045002744871590365	0.004470253633486598	0	0.0018358035498806946	1.2364863019366429e-5	0.0026768358002977086	nWGD	0	24346	1	2.0066173965805	0.989	1.97631706704434	0.25386699348672515	4.14463318383625e-4	BB_Purity|ASCAT_Purity	0		1.302823762556668e-5	0	""	1	chr5:15.84	1	0	0	0	N	""	C1|1.20|424; C4|0.17|23634
NSLC-1161-T01	0.9565498661325579	0.12743942505641567	0.39255527809769275	0.25784006002345344	0.24268323952560328	0.9550467354500413	WGD	22	9841	0.27	3.46087983574896	0.25866	3.36523134673075		0.788730384892682	""	1162	0.5516351118760757	0.7169679023582946	0	""	0	""	0	0	0	0	N	""	C2|0.99|9790
NSLC-1162-T01	0.8864397425525954	0.010742648225978922	0.1778116088246022	0.13770590588229956	0.07938824040733847	0.8842714031787563	WGD	20	50078	0.16	3.66047643840902	0.16384	3.70333744276698	0.4001156144952766	0.976954976511162	""	0		0.3567831956728769	0	""	1	chr8:16.28	0	0	0	0	N	""	C2|1.1|49785
NSLC-1163-T01	0.936356625344423	0.23840613778986375	0.14833058477942607	0.1954624829586438	0.07750775375067784	0.9208736540627125	WGD	21	125212	0.23	4.25044379647993	0.2185	4.13215442096443	0.49835956114290003	0.696349545418584	""	189	0.14285714285714285	0.32329601318182966	0	""	2	chr3:90.28|chr7:90.15	0	0	0	0	N	""	C4|1.1|124216
NSLC-1164-T01	0.001444447235322194	9.913459099727044e-4	0	0.001444447235322194	0	0	nWGD	0	151	1	2.00531552148998	0.97	1.99493428461643	0.5029459348456299	0.079375	BB_Purity|ASCAT_Purity	0		0	0	""	0	""	0	0	0	0	N	""	C2|0.13|133
NSLC-1165-T01	0.1681735022747581	0.08808486432516052	0	0.0893291735794775	4.0032048372599087e-4	0.0843427271757806	nWGD	2	3395	0.51	2.10811384526617	0.52173	1.96724498691718	0.5453857702106617	0.206193299935688	""	0		0.003625401533171268	0	""	2	chr5:13.16|chr5:102.34	0	0	0	0	N	""	C1|1.02|2327; C2|0.78|181; C3|0.31|396
NSLC-1166-T01	0.001071761312801186	0.001071761312801186	0	0.001071761312801186	9.552512309826907e-4	0.0010070975538078342	nWGD	0	104	1	2.0025182047036	0.969	1.9973803733776	0.5804739656661403	0.0513008966632368	BB_Purity|ASCAT_Purity	0		0.0010441230592586708	0	""	0	""	0	0	0	0	N	""	C1|0.27|25; C2|0.18|68
NSLC-1167-T01	0.44466878129186604	0.16478945815319815	0	0.3642416833475332	0.053402014512046576	0.16946962506686283	nWGD	4	58404	0.21	1.89608910904648	0.2016	1.76023572696319	0.3108693786745166	0.482040577322504	""	0		0.09287156874740395	0	""	2	chr9:77.66|chr11:50.62	0	0	0	0	N	chr12:1:1.2	C2|1.1|58240
NSLC-1168-T01	0.24112898260928295	0.07521735670232456	0	0.11028258926953013	4.304902068848366e-4	0.13335064557924084	nWGD	1	25199	0.75	2.10050209155749	0.74775	1.98058718978879	0.8102394048679505	0.276213778009021	""	0		6.299820918011196e-4	0	""	0	""	0	0	0	0	N	chr9:1:0.46	C3|1.00|22568; C4|0.68|634; C7|0.20|1446
NSLC-1169-T01	0.0018194400609735841	0.0018194400609735841	0	0.0018194400609735841	0.0018194400609735841	0.001918190288874567	nWGD	0	83	1	2.00277956595805	0.95	1.99684189705166	0.5018128554949721	0.0125295837393847	|ASCAT_Purity	0		0.0019888396695429	0	""	0	""	0	0	0	0	N	""	C2|0.2|64
NSLC-1170-T01	0.9066601732746388	0.09562779635623951	0.16735845798623808	0.27377223866808065	0.17836857675357304	0.9060874959773325	WGD	21	120378	0.3	3.30864681316503	0.2937	3.18924994549012	0.4419575572374697	0.973173895675721	""	0		0.38769986014511015	0	""	0	""	0	0	0	0	N	""	C2|1|119862
NSLC-1171-T01	0.2629388007010527	0.03348929148291757	0.018984019384641955	0.1984212436707711	0.033299972786227094	0.12432289940192943	nWGD	3	23884	0.21	1.91363004592369	0.19992	2.00835259399752	0.31302609506023255	0.79881298506689	""	0		0.0609263700615524	0	""	1	chr1:17.3	0	0	0	0	N	""	C2|1|23833
NSLC-1172-T01	0.9482037168118063	0.1743028437255902	0.19242496282755012	0.17667925185884475	0.15251614012884687	0.941738706669109	WGD	22	75550	0.45	3.63189424738516	0.45225	3.49246067204783		0.771506106502525	""	1033	0.6611810261374637	0.4209241679297917	0	""	0	""	0	0	0	0	N	""	C3|0.99|74808
NSLC-1173-T01	9.852220871276465e-4	9.852220871276465e-4	0	9.852220871276465e-4	0	0	nWGD	0	62	1	2.01048241980363	0.95	1.98979737908539	0.5501727948287601	0.00497121925693354	|ASCAT_Purity	0		0	0	""	0	""	0	0	0	0	N	""	C2|0.15|38
NSLC-1174-T01	0.8821293003127669	0.20168992696623692	0.17804823930802774	0.28999662873917603	0.2674346267702602	0.8602945918718717	WGD	19	54176	0.25	3.1720100046966	0.25075	3.14532707049922		0.67390144253385	""	3054	0.6944990176817288	0.48979029803986346	0	""	1	chr8:101.28	0	0	0	0	N	chr1:1:0.22|chr15:1:2.98	C3|1|53833
NSLC-1175-T01	0.39390155181976977	0.11975551225464708	0	0.3022351826080181	0.09003323685892643	0.18934569106638546	nWGD	3	27599	0.23	1.88868650501564	0.23437	1.79745619702808	0.36649910376283945	0.510782385823814	""	0		0.10557757035962315	0	""	0	""	0	0	0	2	Y	chr1:1:0.23|chr19:1:11.2|chr8:1:15.15|chr9:1:0.21|chrX:1:2.75	C3|1|27457
NSLC-1176-T01	0.4539504368999774	0.15719172374059007	0	0.3761196360159701	0.05824045195061987	0.13963830555495615	nWGD	4	30799	0.15	1.85809250520611	0.1563	1.77691166158208	0.23856992700316498	0.470701137940774	""	0		0.06195314569354598	0	""	3	chr6:28.77|chr10:133.47|chr13:72.77	0	0	0	0	N	""	C2|1.1|30700
NSLC-1177-T01	0.8796576742198722	0.11094152893209082	0.14528853325512534	0.37305582912929586	0.3171643100763641	0.8542412027286572	WGD	20	13276	0.53	2.78041496507204	0.52894	2.71213538153077	0.574847359586754	0.845513158553156	""	854	0.08079625292740047	0.47337182572016046	0	""	1	chr1:77.06	0	0	0	0	N	""	C2|1.00|10668; C3|0.76|1254; C4|0.36|1165
